labels,text,predicted_label
0,ni siquiera podia decirle lo que se dijo a traves de la bruma de la verguenza,Machine
0,aerohive ha experimentado un crecimiento rapido y cada vez mayores perdidas debido en gran parte a su creciente inversion en marketing,Machine
1,por supuesto muchas mujeres disfrutan el sexo casual y ese es una cosa valiosa que señalar dado que tan anticuadas aun son las actitudes de la sociedad respecto al romance,Human
1,jennifer lopez esta lentamente lanzando nueva musica y su ultimo bien podria ser una cancion acerca de si misma,Human
0,es el tipo de anuncio que se describe mejor con una lista rapida y en un segundo les explico,Machine
1,ratapoil sirve abundante pero la tarifa creativo y un pudin de caramelo saladoyalegendario mientras que le es la tercera neobistrot por el chef carlos compagnon,Human
1,pero mi apartamento olia a crema catalana por un tiempo despues asi que eso fue agradable,Human
0,hacer lo que sea necesario para una toma de corriente,Machine
1,montel williams quien lidero un esfuerzo similar con el guerra civil glory pelicula es el cerebro detras de la labor educativa,Human
0,que celebridades creemos que son calientes,Machine
0,un antropologo dice que los participantes se quedan subordinados a un enfoque en la epica victoriay sobre todo el lulz,Machine
1,desearme suerte,Human
0,en la casa de la tia meggie,Machine
1,hombre contra sensibleras plomo personas individuales de la maquina amoroso tapiadas en la radio del pais y la negativa de brooks para vender su musica en el minorista de musica digital mas grande del mundo itunes ha limitado enormemente su alcance,Human
0,paperie de kate una tienda de papel de bienes de lujo con un culto rabioso siguiente ha reducido sus escaparates de cinco a uno,Machine
0,con suerte todo este carnaval de basura desalentara a facebook de realizar mas cambios prohibidas en nuestros perfiles o los de los usuarios de sus adquisiciones como whatsapp,Machine
1,asi que hay mucho que hacer en la interseccion del mundo bitcoin y el mundo de las finanzas y del dinero y los reguladores en estos momentos,Human
1,y lo que dijeron sobre su musica bad es aun peor,Human
0,final clubes dan su exclusiva lista de los miembros masculinos de una almohadilla dulce donde se puede pasar el rato estudio fumar cigarros comer jamon con melon despues de la clase y antes del partido con el licor de primera plataforma,Machine
1,segui preguntando si las posturas asociadas y procesador de tarjetas vienen de razones juridicas o morales,Human
1,los amo a todos ustedes,Human
1,etiquetas prisa americana premios bafta jennifer lawrence tonto,Human
0,puede una persona psicologicamente en verdad concebir la dura realidad de no volver jamas,Machine
1,leta se quedo sin habla y yo le dije que se mantuviera fuerte mientras yo iba a recuperarlo del monstruo ladron,Human
0,la sheriffs erroneamente shoot kill a tosh asistente de produccion que se encontraba detenida en cautividad por un asalto armado,Machine
1,punto de precio del nokia x socava el precio asequible telefono moto g por ejemplo un android relativamente reciente que tambien se dirige a los mercados emergentes,Human
0,si no existe este tipo de servicio por favor me punto a la misma y se lo recomiendo a los abogados que se ocupan de este tipo de transacciones,Machine
0,andrew garfield y emma stone son la pareja mas adorable que hemos visto,Machine
1,durante una fase temprana del diseño de la criatura que seria la peor pesadilla de arnold schwarzenegger jcvd estaba corriendo y saltando alrededor de la selva en un gran traje de color rosa,Human
1,unas semanas mas tarde doyon quedo sin comida y regreso a la ciudad,Human
0,en cambio segun el journal el nuevo lenguaje del presidente de fcc tom wheeler que se distribuira tan pronto como el lunes es un intento de hacer frente a las criticas a su propuesta dio a conocer el mes pasado que prohibiria proveedores de banda ancha de bloquear o ralentizar sitios web pero lo haria todavia permiten a las empresas que son de contenido intensivo pagan isp para acelerar la entrega de contenido web a los clientes,Machine
1,alternativa maquillaje de mineral,Human
1,animador adultos eden alexander tuvo una reaccion alergica a un medicamento lo que la hizo necesitan atencion medica grave,Human
1,callate y quitate ese sombrero tonto del culo cualquier paciente con cancer en su sano juicio gritar pero samantha es toda gustaria me alegro de que todo va bien,Human
0,me llamo a mi mismo marica o gay o a veces una gran lesbo viejo,Machine
1,algunos residentes del albergue carril de inglaterra son aun mas atrapado que janice,Human
1,desde entonces hemos casado y empezamos a romperse asi que nos separamos nos pidio el divorcio y espero que todos puedan respetar nuestra privacidad,Human
1,vea su barba entrecana seksi y su paquete protuberante aqui,Human
1,pero se presume que las ventas del primer dispositivo no han sido enorme teniendo en cuenta que es un producto nuevo y poco convencional lanzado recientemente con un mercado limitado,Human
1,tu estabas en la mesa comiendo tus cereales y ocupandote de tus cosas cuando marlo se te acerco con el platano que acababa de pelarle,Human
0,esa es una vision controvertida en la europa continental especialmente en belgica y francia donde las tiras de dibujos animados se revisan en ensayos criticos y son disecados en tesis academicas,Machine
1,todos sufrimos de racionalidad limitada,Human
0,el es la persona mas fuerte que he conocido en mi vida añade,Machine
1,cuando ella regreso con una paja y el solo lo agarro de la mano sin tener en cuenta para ella,Human
0,por mas que veinte años que ha crecido cada vez mas enojado que la gente todavia adoran a allen y parecen no oirla,Machine
0,usted se sorprenderia de la cantidad de pensamiento se dirige en una foto aparentemente fortuita de un pene,Machine
1,al final del dia josh y yo estamos sentados uno frente al otro hundido en sofas muy profundas por lo que nos fijamos tanto pequeño como el sol se pone y la habitacion se oscurece a nuestro alrededor,Human
0,bueno resulta que ya habian terminado y harry se aseguro de no toparse con kendall mientras ella estaba alli durante la semana de la moda de londres,Machine
1,oh bruto esta sobre toda su espalda,Human
1,durante el ultimo año tambien viniste un par de veces preocupada por algo que habias visto o que habias hecho y que estaba mal y me lo confesaste porque te abrumaba ese peso,Human
0,despues de haber sido gravemente herido en un accidente de trafico en reno erin se traslado de nuevo a san fernando valley california y contrato masry y vititoe para representarla,Machine
1,doyon aparecio en el programa cbs evening news para defender la accion su voz disfrazada y su rostro oscurecido con un pañuelo,Human
0,las reacciones a estas audiencias han estado por todo el mapa,Machine
1,porque soy un aartesana de la palabra nada del otro mundo y la vela rosada es para atraer cualquier forma de nuevo romance que quieras ya sea una relacion con un tipo especifico de persona unas cuantas aventuras mas sexo o lo que sea,Human
1,estare bloggeando nuevamente en wwwthecosmomomcom,Human
1,ese programa representa un mundo que soy el arquitecto de y que yo creo,Human
1,esta no es la primera vez que se ve obligado sus tos contra los amantes de la industria del sexo que estaban tratando de utilizar el servicio con inocencia,Human
0,y era bueno,Machine
1,asi que cuando alguien le dijo que ella gano jennifer no lo creia,Human
0,los primeros colonos probable que pasar la mayor parte de su tiempo a la reparacion de los equipos que los mantiene con vida,Machine
0,los empleados no parecen tenerla en un horario,Machine
0,a medida que el polvo se asienta sobre el congreso mundial de telefonia movil qualcomm acaba de anunciar una caida de precio modesto para su reloj inteligente toq de a,Machine
0,mierda no es cegador dolor cada vez que me meti,Machine
1,gomi apodado todo el asunto durante los cuales no menos de seis bloggers instagrammed sus pies en valentino rockstud bombas el rockstud rodeo,Human
0,todo tiene que ver con lo que acabo de escribir aunque solo sea para enfatizar la dinamica entre usted y la hermana que no es nada como usted,Machine
0,yo no soy mucho de un fabricante de resolucion general,Machine
0,creemos que esta mirada unica es francamente sexxxy,Machine
0,y mientras ella esta muy agradecida por su buena aceptacion no quiere que sus admiradores se confundan acerca de sus preferencias sexuales sobre todo porque hoy en dia todo el mundo trata de poner de moda la bisexualidad,Machine
1,una de las primeras empresas que recibieron fondos del brazo de inversiones del thefamily sera la startup de entrega local tok tok tok,Human
1,escucha esto enorme,Human
0,los malentendidos de los temores de combustible pureza de toxinas y vacunas pero las lineas entre los seres humanos la tecnologia y el medio ambiente son mucho mas borrosa que aquellos que evitan darse cuenta de manera artificial,Machine
1,randonly facetiming la gente que no quiere hablar,Human
1,el actor fue sorprendido el entrenamiento del caballo en preparacion para el proximo show que tambien cuenta con bill paxton brendan fraser ray liotta olivier martinez y chad michael murray,Human
1,plf encripta toda la mierda del material que sea facil o sensible que pueda incriminarlo,Human
